Title,Year,Format,AVS,Catalogue
Hunter Killer,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57477244,https://beqcatalogue.readthedocs.io/en/latest/57477244/
The Hunt for Red October,1990,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56732998,https://beqcatalogue.readthedocs.io/en/latest/56732998/
Hurricane Heist,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57299206,https://beqcatalogue.readthedocs.io/en/latest/57299206/
The Hurt Locker,2009,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59482466,https://beqcatalogue.readthedocs.io/en/latest/59482466/
Hustlers,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58894520,https://beqcatalogue.readthedocs.io/en/latest/58894520/
The Intruder,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58322814,https://beqcatalogue.readthedocs.io/en/latest/58322814/
I Am Legend,2007,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57033836,https://beqcatalogue.readthedocs.io/en/latest/57033836/
Immortals,2011,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58303328,https://beqcatalogue.readthedocs.io/en/latest/58303328/
The Immortal / L'Immortale,2019,Italian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59458972,https://beqcatalogue.readthedocs.io/en/latest/59458972/
Impossible Monsters,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59384122,https://beqcatalogue.readthedocs.io/en/latest/59384122/
"I,Robot",2004,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57625140,https://beqcatalogue.readthedocs.io/en/latest/57625140/
Inception,2010,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56880990,https://beqcatalogue.readthedocs.io/en/latest/56880990/
The Incredibles,2004,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57009086,https://beqcatalogue.readthedocs.io/en/latest/57009086/
The Incredibles 2,2018,Atmos / DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57049344,https://beqcatalogue.readthedocs.io/en/latest/57049344/
The Incredible Hulk (2008),2008,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57124314,https://beqcatalogue.readthedocs.io/en/latest/57124314/
Independence Day,1996,Extended DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56898482,https://beqcatalogue.readthedocs.io/en/latest/56898482/
Independence Day:Resurgence,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56885250,https://beqcatalogue.readthedocs.io/en/latest/56885250/
Indiana Jones and the Raiders of the Lost Ark,1981,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57014778,https://beqcatalogue.readthedocs.io/en/latest/57014778/
Indiana Jones and the Temple of Doom,1984,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57014896,https://beqcatalogue.readthedocs.io/en/latest/57014896/
Indiana Jones and the Last Crusade,1989,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57014944,https://beqcatalogue.readthedocs.io/en/latest/57014944/
Indiana Jones and the Kingdom of the Crystal Skull,2008,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57015002,https://beqcatalogue.readthedocs.io/en/latest/57015002/
The Informer,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59115088,https://beqcatalogue.readthedocs.io/en/latest/59115088/
Inglourious Basterds,2009,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58457274,https://beqcatalogue.readthedocs.io/en/latest/58457274/
Inheritance,2020,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59932720,https://beqcatalogue.readthedocs.io/en/latest/59932720/
Inside Man,2006,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58154412,https://beqcatalogue.readthedocs.io/en/latest/58154412/
Inside Man: Most Wanted,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58736172,https://beqcatalogue.readthedocs.io/en/latest/58736172/
Inside Out,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56846482,https://beqcatalogue.readthedocs.io/en/latest/56846482/
Instant Family,2018,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57710602,https://beqcatalogue.readthedocs.io/en/latest/57710602/
Interstellar,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56865694,https://beqcatalogue.readthedocs.io/en/latest/56865694/
In the Heart of the Sea,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56788366,https://beqcatalogue.readthedocs.io/en/latest/56788366/
In Time,2011,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58652018,https://beqcatalogue.readthedocs.io/en/latest/58652018/
Into the Badlands S1,2015,Season 1 TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58523196,https://beqcatalogue.readthedocs.io/en/latest/58523196/
Into the Badlands S2,2015,Season 2 TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58526160,https://beqcatalogue.readthedocs.io/en/latest/58526160/
Into the Badlands S3,2015,Season 3 TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58548476,https://beqcatalogue.readthedocs.io/en/latest/58548476/
Into the Blue,2005,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59453940,https://beqcatalogue.readthedocs.io/en/latest/59453940/
Into the Storm,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57158118,https://beqcatalogue.readthedocs.io/en/latest/57158118/
Invasion (Russian),2020,Russian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59988624,https://beqcatalogue.readthedocs.io/en/latest/59988624/
The Invisible Man,2020,Amazon DD+,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59394686,https://beqcatalogue.readthedocs.io/en/latest/59394686/
IP Man,2008,Cantonese DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58479354,https://beqcatalogue.readthedocs.io/en/latest/58479354/
IP Man 3,2010,Cantonese DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58479612,https://beqcatalogue.readthedocs.io/en/latest/58479612/
IP Man 4: The Finale,2019,Cantonese Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59465886,https://beqcatalogue.readthedocs.io/en/latest/59465886/
The Iron Giant,1999,Director's Cut DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57824822,https://beqcatalogue.readthedocs.io/en/latest/57824822/
Iron Sky (Directors Cut),2012,Director's Cut DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58265238,https://beqcatalogue.readthedocs.io/en/latest/58265238/
Iron Sky: The Coming Race,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58265300,https://beqcatalogue.readthedocs.io/en/latest/58265300/
Iron Man,2008,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56759518,https://beqcatalogue.readthedocs.io/en/latest/56759518/
Iron Man 2,2010,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56759546,https://beqcatalogue.readthedocs.io/en/latest/56759546/
Iron Man 3,2013,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56759598,https://beqcatalogue.readthedocs.io/en/latest/56759598/
The Island,2005,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58567310,https://beqcatalogue.readthedocs.io/en/latest/58567310/
Isle of Dogs,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58049664,https://beqcatalogue.readthedocs.io/en/latest/58049664/
The Italian Job,2003,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59732914,https://beqcatalogue.readthedocs.io/en/latest/59732914/
It,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56759666,https://beqcatalogue.readthedocs.io/en/latest/56759666/
It: Chapter 2,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58888316,https://beqcatalogue.readthedocs.io/en/latest/58888316/
It Follows,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58494222,https://beqcatalogue.readthedocs.io/en/latest/58494222/
Itsy Bitsy,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58644434,https://beqcatalogue.readthedocs.io/en/latest/58644434/
"I, Tonya",2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56994450,https://beqcatalogue.readthedocs.io/en/latest/56994450/
Jack Reacher,2012,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56819440,https://beqcatalogue.readthedocs.io/en/latest/56819440/
Jack Reacher: Never Go Back,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56819496,https://beqcatalogue.readthedocs.io/en/latest/56819496/
Jack Ryan: Shadow Recruit,2014,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56733146,https://beqcatalogue.readthedocs.io/en/latest/56733146/
Jack the Giant Slayer,2013,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56898534,https://beqcatalogue.readthedocs.io/en/latest/56898534/
James Bond: Golden Eye,1995,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56957228,https://beqcatalogue.readthedocs.io/en/latest/56957228/
James Bond: Tomorrow Never Dies,1997,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56957262,https://beqcatalogue.readthedocs.io/en/latest/56957262/
James Bond: The World is not Enough,1999,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56957312,https://beqcatalogue.readthedocs.io/en/latest/56957312/
James Bond: Die Another Day,2002,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56957354,https://beqcatalogue.readthedocs.io/en/latest/56957354/
James Bond: Casino Royale,2006,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56921160,https://beqcatalogue.readthedocs.io/en/latest/56921160/
James Bond: Quantum of Solace,2009,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56921212,https://beqcatalogue.readthedocs.io/en/latest/56921212/
James Bond: Skyfall,2012,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56921284,https://beqcatalogue.readthedocs.io/en/latest/56921284/
James Bond: Spectre,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56921336,https://beqcatalogue.readthedocs.io/en/latest/56921336/
Jaws,1975,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59753470,https://beqcatalogue.readthedocs.io/en/latest/59753470/
Jexi,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59115024,https://beqcatalogue.readthedocs.io/en/latest/59115024/
Jigsaw,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56789296,https://beqcatalogue.readthedocs.io/en/latest/56789296/
John Carter,2012,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56841510,https://beqcatalogue.readthedocs.io/en/latest/56841510/
Johnny English Stikes Again,2018,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57301838,https://beqcatalogue.readthedocs.io/en/latest/57301838/
John Wick,2014,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56811348,https://beqcatalogue.readthedocs.io/en/latest/56811348/
John Wick: Chapter 2,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56811402,https://beqcatalogue.readthedocs.io/en/latest/56811402/
John Wick: Chapter 3 -Parabellum,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58419548,https://beqcatalogue.readthedocs.io/en/latest/58419548/
Jojo Rabbit,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59215134,https://beqcatalogue.readthedocs.io/en/latest/59215134/
Joker,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58976274,https://beqcatalogue.readthedocs.io/en/latest/58976274/
Journey to China: The Mystery of Iron Mask,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59933076,https://beqcatalogue.readthedocs.io/en/latest/59933076/
Judy & Punch,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59385228,https://beqcatalogue.readthedocs.io/en/latest/59385228/
"Juliet, Naked",2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57109142,https://beqcatalogue.readthedocs.io/en/latest/57109142/
Jumanji,1995,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57257818,https://beqcatalogue.readthedocs.io/en/latest/57257818/
Jumanji: Welcome to the Jungle,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56737678,https://beqcatalogue.readthedocs.io/en/latest/56737678/
Jumanji: The Next Level,2019,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59321086,https://beqcatalogue.readthedocs.io/en/latest/59321086/
Jumper,2008,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57576880,https://beqcatalogue.readthedocs.io/en/latest/57576880/
The Jungle Book,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59149404,https://beqcatalogue.readthedocs.io/en/latest/59149404/
Jupiter Ascending,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56753406,https://beqcatalogue.readthedocs.io/en/latest/56753406/
Jurassic Park,1993,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56894464,https://beqcatalogue.readthedocs.io/en/latest/56894464/
Jurassic Park,1993,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57964114,https://beqcatalogue.readthedocs.io/en/latest/57964114/
The Lost World:Jurassic Park,1997,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56894508,https://beqcatalogue.readthedocs.io/en/latest/56894508/
Jurassic Park III,2001,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56894592,https://beqcatalogue.readthedocs.io/en/latest/56894592/
Jurassic World,2015,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56735650,https://beqcatalogue.readthedocs.io/en/latest/56735650/
Jurassic World: Fallen Kingdom,2018,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56751494,https://beqcatalogue.readthedocs.io/en/latest/56751494/
Justice League,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56776910,https://beqcatalogue.readthedocs.io/en/latest/56776910/
Justice League Dark,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56951380,https://beqcatalogue.readthedocs.io/en/latest/56951380/
Justice League: The Flashpoint Paradox,2013,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56951310,https://beqcatalogue.readthedocs.io/en/latest/56951310/
Justice League vs The Fatal Five,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57887334,https://beqcatalogue.readthedocs.io/en/latest/57887334/
Justice League Dark: Apokolips War,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59691578,https://beqcatalogue.readthedocs.io/en/latest/59691578/
Just Mercy,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59447794,https://beqcatalogue.readthedocs.io/en/latest/59447794/
The Karate Kid,1984,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57910990,https://beqcatalogue.readthedocs.io/en/latest/57910990/
Keeping Up with the Joneses,2016,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56746234,https://beqcatalogue.readthedocs.io/en/latest/56746234/
Kick-Ass,2010,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58308436,https://beqcatalogue.readthedocs.io/en/latest/58308436/
Kick-Ass 2,2013,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58649256,https://beqcatalogue.readthedocs.io/en/latest/58649256/
